id,genres,backdrop_path,overview,poster_path,release_date,runtime,title,vote_average,youtube_link,actors,director
10206,"['Action', 'Comedy', 'Horror']",/xK28lhRlypVf1sE3sNZNfcsPKPA.jpg,"Blonde, bouncy Buffy is your typical high school cheerleader. But all that changes when a strange man informs her she's been chosen by fate to kill vampires.",/tcF3S4UdFpuoZEWovMDq5AXazNF.jpg,1992-07-24,86,Buffy the Vampire Slayer,5,https://www.youtube.com/watch?v=pnZkV_aR_9w,"['Kristy Swanson', 'Donald Sutherland', 'Paul Reubens', 'Rutger Hauer', 'Luke Perry', 'Hilary Swank', 'Michele Abrams', 'David Arquette', 'Natasha Gregson Wagner', 'Thomas Jane']",['Fran Rubel Kuzui']
10207,"['Romance', 'Drama']",/bHTAGzPTQ0aBm7gmfkSnqaHiajM.jpg,"A woman finds a romantic letter in a bottle washed ashore and tracks down the author, a widowed shipbuilder whose wife died tragically early. As a deep and mutual attraction blossoms, the man struggles to make peace with his past so that he can move on and find happiness.",/majQar87QNbrC47qYMcmK1oCohZ.jpg,1999-02-22,131,Message in a Bottle,6,https://www.youtube.com/watch?v=Wpb616fwYMk,"['Kevin Costner', 'Robin Wright', 'Paul Newman', 'John Savage', 'Illeana Douglas', 'Robbie Coltrane', 'Jesse James', 'Bethel Leslie', 'Tom Aldredge', 'Viveka Davis']",['Luis Mandoki']
10208,"['Family', 'Science Fiction', 'Fantasy', 'Comedy']",/fqyxSVAsVNFjCzROGUY56SkkurR.jpg,"When Gonzo's breakfast cereal tells him that he's the descendant of aliens from another planet, his attempts at extraterrestrial communication get him kidnapped by a secret government agency, prompting the Muppets to spring into action. It's hard to believe Gonzo's story at first, but Kermit and friends soon find themselves on an epic journey into outer space filled with plenty of intergalactic misadventures.",/6NtN7wrHeRnU2jGOh26qh9w3ByJ.jpg,1999-07-14,87,Muppets from Space,6,https://www.youtube.com/watch?v=R94eV8nxvrA,"['Steve Whitmire', 'Dave Goelz', 'Bill Barretta', 'Jerry Nelson', 'Brian Henson', 'Kevin Clash', 'Frank Oz', 'Jeffrey Tambor', 'F. Murray Abraham', 'Rob Schneider']",['Tim Hill']
10209,"['Romance', 'Drama']",/rkj5jQXoHllNsAb56QSDEI2mM35.jpg,"In 1972, disenchanted about the dreary conventions of English life, 25-year-old Julia heads for Morocco with her daughters, six-year-old Lucy and precocious eight-year-old Bea.",/c1uprmmhS6LFt5GDcUuugcTBqDw.jpg,1998-11-17,98,Hideous Kinky,6,https://www.youtube.com/watch?v=Qm7DpTAsMLQ,"['Kate Winslet', 'Saïd Taghmaoui', 'Bella Riza', 'Carrie Mullan', 'Pierre Clémenti', 'Abigail Cruttenden', 'Ahmed Boulane', 'Sira Stampe', 'Amidou', 'Michelle Fairley']",['Gillies MacKinnon']
10210,"['Fantasy', 'Comedy', 'Romance']",/exVw99aNyS82LJE1OFQxHT8Si1E.jpg,A film adaptation of Shakespeare's comedy about lovers whose romantic affections are manipulated by fairy magic. The setting is updated to a Tuscan hill town in the late 19th century.,/xujr3IVkGfSq3xTnwnPCCeBzh7h.jpg,1999-05-14,116,A Midsummer Night's Dream,6,https://www.youtube.com/watch?v=0ygOgq_XmmU,"['Rupert Everett', 'Calista Flockhart', 'Kevin Kline', 'Michelle Pfeiffer', 'Stanley Tucci', 'Christian Bale', 'Sophie Marceau', 'David Strathairn', 'Anna Friel', 'Dominic West']",['Michael Hoffman']
10212,"['Horror', 'Western', 'Comedy', 'History']",/d45AVeS8X2QZuskuB2CRYBTMqCp.jpg,"Upon receiving reports of missing persons at Fort Spencer, a remote Army outpost on the Western frontier, Capt. John Boyd investigates. After arriving at his new post, Boyd and his regiment aid a wounded frontiersman who recounts a horrifying tale of a wagon train murdered by its supposed guide -- a vicious U.S. Army colonel gone rogue. Fearing the worst, the regiment heads out into the wilderness to verify the gruesome claims.",/oOBcjFEJfmishfs3SvTDf8sS7NZ.jpg,1999-03-16,100,Ravenous,6,https://www.youtube.com/watch?v=l7BDiNktrLU,"['Guy Pearce', 'Robert Carlyle', 'David Arquette', 'Jeremy Davies', 'Neal McDonough', 'Jeffrey Jones', 'Stephen Spinella', 'Joseph Runningfox', 'Bill Brochtrup', 'Sheila Tousey']",['Antonia Bird']
10213,"['Western', 'Horror', 'Thriller']",/cBEExzJYKJ4tjsThH6bUXnwpYhe.jpg,"Narrowly escaping death, outlaw Johnny Madrid is on the run from the hangman, with the hangman's sensuous daughter Esmeralda by his side. Along with Madrid's gang, Johnny and Esmeralda embark on an adventure filled with colorful and unsavory characters who lead them straight into the fight of their lives!",/io5lQ7VRJGBCg2kTJ6BRWRclqJE.jpg,1999-10-30,94,From Dusk Till Dawn 3: The Hangman's Daughter,4,https://www.youtube.com/watch?v=GQPEUOVUJIQ,"['Marco Leonardi', 'Temuera Morrison', 'Ara Celi', 'Michael Parks', 'Rebecca Gayheart', 'Lennie Loftin', 'Sônia Braga', 'Danny Trejo', 'Jordana Spiro', 'Orlando Jones']",['P.J. Pesce']
10214,"['Fantasy', 'Comedy', 'Family', 'Adventure']",/zbGteYxh9dMJAKPyZY9AWzzHR5I.jpg,"Tim Avery, an aspiring cartoonist, finds himself in a predicament when his dog stumbles upon the mask of Loki. Then after conceiving an infant son ""born of the mask"", he discovers just how looney child raising can be.",/Adgnfhm9B8YAQmC0osuP4zO9SRc.jpg,2005-02-18,94,Son of the Mask,4,https://www.youtube.com/watch?v=q4HyI0i1mPM,"['Jamie Kennedy', 'Alan Cumming', 'Traylor Howard', 'Kal Penn', 'Steven Wright', 'Ben Stein', 'Peter Callan', 'Liam Falconer', 'Ryan Falconer', 'Brett Pickup']",['Lawrence Guterman']
10215,"['Comedy', 'Drama', 'Fantasy', 'Romance']",/1dApwEEMrk7QnUb1EpyYWrG6nRh.jpg,"London publicist Helen, effortlessly slides between parallel storylines that show what happens when she does or does not catch a train back to her apartment. Love. Romantic entanglements. Deception. Trust. Friendship. Comedy. All come into focus as the two stories shift back and forth, overlap and surprisingly converge.",/s8VOVTywXZIIHqdEjkCZziH0ebq.jpg,1998-04-23,99,Sliding Doors,6,https://www.youtube.com/watch?v=4u7akRLnGyk,"['Gwyneth Paltrow', 'John Hannah', 'John Lynch', 'Jeanne Tripplehorn', 'Zara Turner', 'Douglas McFerran', 'Paul Brightwell', 'Nina Young', 'Virginia McKenna', 'Kevin McNally']",['Peter Howitt']
10216,"['Science Fiction', 'Action', 'Horror']",/3JvvWJpwpbsgCORfkpyGufCrQG3.jpg,"Having just returned from a mission to Mars, Commander Ross isn't exactly himself. He's slowly becoming a terrifying alien entity with one goal -- to procreate with human women! When countless women suffer gruesome deaths after bearing half-alien offspring, scientist Laura Baker and hired assassin Press Lennox use Eve, a more tempered alien clone, to find Ross and his brood. Before long Eve escapes to mate with Ross.",/bTZOYPnbnTaeiiybtByzWkeb1Gl.jpg,1998-04-10,93,Species II,5,https://www.youtube.com/watch?v=26Y8rv9f0d8,"['Michael Madsen', 'Natasha Henstridge', 'Marg Helgenberger', 'Mykelti Williamson', 'George Dzundza', 'James Cromwell', 'Sarah Wynter', 'Justin Lazard', 'Myriam Cyr', 'Baxter Harris']",['Peter Medak']
10217,['Drama'],/aotEcxMNnWMSNH2XlCxgTwWovRc.jpg,"A small mountain community in Canada is devastated when a school bus accident leaves more than a dozen of its children dead. A big-city lawyer arrives to help the survivors' and victims' families prepare a class-action suit, but his efforts only seem to push the townspeople further apart. At the same time, one teenage survivor of the accident has to reckon with the loss of innocence brought about by a different kind of damage.",/gJy7LMq4b5qO5fsSUSoBgm24BHf.jpg,1997-09-25,112,The Sweet Hereafter,7,https://www.youtube.com/watch?v=F7w-dPZI_LY,"['Ian Holm', 'Sarah Polley', 'Tom McCamus', 'Gabrielle Rose', 'Alberta Watson', 'Caerthan Banks', 'Maury Chaykin', 'Stephanie Morgenstern', 'Kirsten Kieferle', 'Arsinée Khanjian']",['Atom Egoyan']
10218,['Comedy'],/yUTuHb75UKnKiUTpDn1kzUl7cd3.jpg,"After 6 years together, Mike's girlfriend leaves him, so he travels to LA to be a star. Six months on, he's still not doing very well— so a few of his friends try to reconnect him to the social scene and hopefully help him forget his failed relationship.",/rRjWk68kU3a2so4lgr3TKB7Y5vA.jpg,1996-10-18,96,Swingers,7,https://www.youtube.com/watch?v=SoNOlh_zCf8,"['Vince Vaughn', 'Jon Favreau', 'Heather Graham', 'Patrick Van Horn', 'Brooke Langton', 'Ron Livingston', 'Deena Martin', 'Katherine Kendall', 'Alex Désert', 'Blake Lindsley']",['Doug Liman']
10219,"['Drama', 'Romance']",/w0HwCu00h8UEv5AzYCyMhwRmR79.jpg,"In the 1950s, a Japanese-American fisherman is suspected of killing his neighbour at sea — and race is a factor in the trial. So is reporter, Ishmael.",/h1CujbeKvwkR6LMr4jVuMM0C94X.jpg,1999-12-22,127,Snow Falling on Cedars,6,https://www.youtube.com/watch?v=SefxATAWfUc,"['Ethan Hawke', 'Youki Kudoh', 'Reeve Carney', 'Anne Suzuki', 'Rick Yune', 'Max von Sydow', 'James Rebhorn', 'James Cromwell', 'Richard Jenkins', 'Arija Bareikis']",['Scott Hicks']
10220,"['Drama', 'Crime']",/xadKyApLtw09dkl1GlzZ2XTSQrc.jpg,A young man is a reformed gambler who must return to playing big stakes poker to help a friend pay off loan sharks.,/lJKUJT4ssX8unQh4HGuQK38e7Ov.jpg,1998-09-11,121,Rounders,7,https://www.youtube.com/watch?v=sV5f97wqeW4,"['Matt Damon', 'Edward Norton', 'John Turturro', 'Gretchen Mol', 'John Malkovich', 'Famke Janssen', 'Martin Landau', 'Michael Rispoli', 'Goran Visnjic', 'Mal Z. Lawrence']",['John Dahl']
10223,"['Crime', 'Thriller']",/gtdCmYpubVkkvTQ8rdR9tkixDSj.jpg,"Captivated by the lure of sudden wealth, the quiet rural lives of two brothers erupt into conflicts of greed, paranoia and distrust when over $4 million in cash is discovered at the remote site of a downed small airplane. Their simple plan to retain the money while avoiding detection opens a Pandora's box when the fear of getting caught triggers panicked behavior and leads to virulent consequences.",/wO2gH7DMqpMeHlj5QmDhW4IkgAr.jpg,1998-12-11,121,A Simple Plan,7,https://www.youtube.com/watch?v=wfJtnfG6EMI,"['Bill Paxton', 'Bridget Fonda', 'Billy Bob Thornton', 'Brent Briscoe', 'Jack Walsh', 'Chelcie Ross', 'Becky Ann Baker', 'Gary Cole', 'Bob Davis', 'Peter Syvertsen']",['Sam Raimi']
10226,"['Horror', 'Thriller', 'Mystery']",/ecn4qv1SzQaZ8jMyPPs307UqKxa.jpg,"Best friends Marie and Alexia decide to spend a quiet weekend at Alexia's parents' secluded farmhouse. But on the night of their arrival, the girls' idyllic getaway turns into an endless night of horror.",/vKeFa7CqSxmWsQDjHP6SJXKoDbj.jpg,2003-06-18,91,High Tension,6,https://www.youtube.com/watch?v=ZsfqXekOvJQ,"['Cécile de France', 'Maïwenn', 'Philippe Nahon', 'Andrei Finți', 'Oana Pellea', 'Marco Claudiu Pascu']",['Alexandre Aja']
10228,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Action']",/9Tgp8L0RA4y18KVr1rwew5ovC2a.jpg,"The adventure explodes into action with the debut of Mewtwo, a bio-engineered Pokémon created from the DNA of Mew, the rarest of all Pokémon. Determined to prove its superiority, Mewtwo lures Satoshi, Pikachu and others into a Pokémon match like none before. Mewtwo vs. Mew. Super-clones vs. Pokémon. It's the ultimate showdown ... with the very future of the world at stake!",/3m1kyUksL3vf4anbYMbLUWXTb3W.jpg,1998-07-18,85,Pokémon: The First Movie - Mewtwo Strikes Back,6,https://www.youtube.com/watch?v=hX-NHafvY5I,"['Rica Matsumoto', 'Ikue Otani', 'Mayumi Iizuka', 'Satomi Korogi', 'Yuji Ueda', 'Megumi Hayashibara', 'Shin-ichiro Miki', 'Inuko Inuyama', 'Ayako Shiraishi', 'Chinami Nishimura']",['Kunihiko Yuyama']
10229,"['Drama', 'Romance']",/anOL7qSqbxv9G6xmAsYr3UR10Ds.jpg,"When the popular, restless Landon Carter is forced to participate in the school drama production he falls in love with Jamie Sullivan, the daughter of the town's minister. Jamie has a ""to-do"" list for her life and also a very big secret she must keep from Landon.",/8lUYMvWdHA0Q0k5F76RQCeCBUkA.jpg,2002-01-25,101,A Walk to Remember,7,https://www.youtube.com/watch?v=Kq02sBe5xko,"['Mandy Moore', 'Shane West', 'Peter Coyote', 'Daryl Hannah', 'Lauren German', 'Clayne Crawford', 'Paz de la Huerta', 'Matt Lutz', 'Al Thompson', 'Jonathan Parks Jordan']",['Adam Shankman']
10234,"['Drama', 'Horror', 'Thriller']",/yUmtjm5eLK7WohDtt5E2lHXx84P.jpg,"Two psychotic young men take a mother, father, and son hostage in their vacation cabin and force them to play sadistic ""games"" with one another for their own amusement.",/3s0kqDfTeaUsFUFyzYTD9nKW7Qa.jpg,1997-05-14,109,Funny Games,7,https://www.youtube.com/watch?v=bH2HS6uWIhQ,"['Ulrich Mühe', 'Susanne Lothar', 'Arno Frisch', 'Frank Giering', 'Stefan Clapczynski', 'Doris Kunstmann', 'Christoph Bantzer', 'Susanne Meneghel', 'Monika Zallinger']",['Michael Haneke']
10239,"['Drama', 'Romance']",/lSdOaICWEwzdOvSvrSV1WHiZpRv.jpg,"Magali, forty-something, is a winemaker and a widow: she loves her work but feels lonely. Her friends Rosine  and Isabelle both want secretly to find a husband for Magali.",/1DQYFB5DENLWKUYdz5ttaVbDYnk.jpg,1998-09-07,112,An Autumn Tale,7,https://www.youtube.com/watch?v=V3siFqyoovM,"['Marie Rivière', 'Béatrice Romand', 'Alain Libolt', 'Didier Sandre', 'Alexia Portal', 'Aurélia Alcaïs', 'Stéphane Darmon', 'Matthieu Davette', 'Yves Alcaïs']",['Éric Rohmer']
10241,"['Comedy', 'Drama']",/wABndWBD8ybENxYH3Ewl9e0wGIb.jpg,"Felicie and Charles have a whirlwind holiday romance. Due to a mix-up on addresses they lose contact, and five years later at Christmas-time Felicie is living with her mother in a cold Paris with a daughter as a reminder of that long-ago summer. For male companionship she oscillates between hairdresser Maxence and the intellectual Loic, but seems unable to commit to either as the memory of Charles and what might have been hangs over everything.",/UhmjpDjvjMpR9vDmC7On1Zp02H.jpg,1992-01-29,114,A Tale of Winter,7,https://www.youtube.com/watch?v=bqwZUHnHeRc,"['Charlotte Véry', 'Frédéric van den Driessche', 'Michel Voletti', 'Hervé Furic', 'Ava Loraschi', 'Christiane Desbois', 'Rosette', 'Jean-Luc Revol', 'Haydée Caillot', 'Marie Rivière']",['Éric Rohmer']
10247,"['Comedy', 'Drama', 'Romance']",/kAgCJcSO4kbVRtaMW8YWHiZPHxr.jpg,"A troubled loner, Bob Maconel, imagines blowing up the tower in Los Angeles where he works. He takes a revolver to his office intent on killing colleagues, and then himself. At home, he holds conversations with his fish, who encourage him to do it. His supervisor picks on him. As he's screwing his courage to the sticking place, he drops a bullet; while on the floor looking for it, another colleague does exactly what Bob has been planning. Bob emerges a hero and the one colleague he likes, a woman with a bright smile, is severely wounded. Can Bob help her through despair and find himself and joy in life? Or, as everyone says, is this impossible for a man like him?",/iNchxsjU0zkOnkPQnRItkRNVvRF.jpg,2007-11-23,95,He Was a Quiet Man,6,https://www.youtube.com/watch?v=rL_q2XL1J_A,"['Christian Slater', 'Elisha Cuthbert', 'William H. Macy', 'Sascha Knopf', 'Jamison Jones', 'Michael DeLuise', 'K.C. Ramsey', 'Anzu Lawson', 'David Wells', 'Sewell Whitney']",['Frank A. Cappello']
10249,"['Action', 'Adventure', 'Science Fiction', 'Family']",/2fQ6d8B0wgKTr2c7aHcDW8DqwIB.jpg,"A stunt pilot comes across a prototype jetpack that gives him the ability to fly. However, evil forces of the world also want this jetpack at any cost.",/2tDFRESFwKww1LHRE8W1Exj9edH.jpg,1991-06-21,108,The Rocketeer,6,https://www.youtube.com/watch?v=ljfW9KxuXhE,"['Timothy Dalton', 'Alan Arkin', 'Billy Campbell', 'Jennifer Connelly', 'Paul Sorvino', ""Terry O'Quinn"", 'Ed Lauter', 'Jon Polito', 'James Handy', 'William Sanderson']",['Joe Johnston']
10250,"['Horror', 'Action']",,"A tragic car accident in the middle of nowhere finds six stranded college students fighting for their lives after making a horrifying discovery in a remote farmhouse in director Edward Gorsuch's rural frightener. With no place to run and no police station for miles, these doomed students are about to discover that down home hospitality is the last thing on the minds of the murderous family who stalks them through the woods.",/oMCA3QMzwmJlLHGE4AigCzk9DGI.jpg,2006-07-11,84,The Butcher,4,https://www.youtube.com/watch?v=ECbMwNQa-bo,"['Hazel Dean', 'Myiea Coy', 'Bill Jacobson', 'Tiffany Kristensen', 'Ashley Rebecca Hawkins', 'Nick Stellate', 'Alan Ritchson', 'Tom Nagel', 'Annie Mackay', 'April Lang']",['Edward Gorsuch']
10251,"['Horror', 'Thriller']",/9QMbzoO8Xwsjo2Enyvhns6yHDck.jpg,"Five wayward teenage girls are sent to a reformatory and discover they possess unique powers to battle the ancient demon, Legion, which holds thrall over the sinister institution.",/9EKL1Ta42cj9rSqopfu3QJFE3G1.jpg,2006-01-01,95,5ive Girls,5,https://www.youtube.com/watch?v=gsODailmxMY,"['Ron Perlman', 'Amy Lalonde', 'Terra Vnesa', 'Barbara Mamabolo', 'Krysta Carter', 'Jordan Madley', 'Tasha May', 'Richard Alan Campbell', 'James Kidnie', 'Jennifer Miller']",['Warren P. Sonoda']
10252,"['Action', 'Drama']",/2PYSbjodqH6ytgXaeDtWitFjK1l.jpg,"His name: infamous. His reputation: ruthless. But when James ""Animal""Allen is locked up in a maximum security prison, he meets a revolutionary who changes his life. Now a reformed man, James is released only to find that his own son has assumed a life of crime and violence. Can a father haunted by his past redeem his family from the very streets he created, or will he be forced to make the ultimate sacrifice?",/f0r2kdF3TitkTxAwb0kKdsTfIvi.jpg,2005-05-01,93,Animal,5,https://www.youtube.com/watch?v=omUAu6kt4ls,"['Ving Rhames', 'Terrence Howard', 'Jim Brown', 'Chazz Palminteri', 'Beverly Todd', 'Taraji P. Henson', 'Junior Álvarez', 'Rafa Alvarez', 'Black Child', 'Carlos Esteban Fonseca']",['David J. Burke']
10253,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",/5WWqrUIGrCb1QvZtYVaSfZgUG8n.jpg,"Based on the Korean legend, unknown creatures will return and devastate the planet. Reporter Ethan Kendrick is called in to investigate the matter...",/rEpvqWGu08coDLUpcpiz4sMoDYo.jpg,2007-02-08,90,Dragon Wars,4,https://www.youtube.com/watch?v=LbF4DtgO_yY,"['Jason Behr', 'Amanda Brooks', 'Robert Forster', 'Craig Robinson', 'Aimee Garcia', 'Elizabeth Peña', 'Chris Mulkey', 'Holmes Osborne', 'John Ales', 'Billy Gardell']",['Sim Hyeong-Rae']
10254,"['Crime', 'Action', 'Thriller']",/rLzQtRGMN55hn7mNIMwJImtMavb.jpg,"When a remote Thai village is overrun by terrorists armed with a nuclear missile, an elite undercover operative leads the most unique fighting force ever assembled in a heroic bid to save their nation.",/k4YPOpK9L9jHzKFN5Aa9uJuhvCn.jpg,2004-08-05,96,Born to Fight,6,https://www.youtube.com/watch?v=6uzGFKWguRs,"['Dan Chupong', 'Nappon Gomarachun', 'Santisuk Promsiri', 'Piyapong Piew-on', 'Somrak Khamsing', 'Amornthep Waewsang', 'Suebsak Pansueb', 'Nantaway Wongwanichislip', 'Kessarin Ektawatkul', 'Rattaporn Khemtong']",['Panna Rittikrai']
10255,['Horror'],,"Jiney is an popular art and photography student, but despite winning an award, she remains unhappy with her work. After photographing the aftermath of a fatal car accident, she finds herself obsessed with death. Suffering from morbid throughts, flashbacks of an incident from her youth when she was sexually abused by some young boys start to appear.",/9u4iZo4aavygIHtKWAiJfrQcVVg.jpg,2004-11-04,97,Ab-normal Beauty,5,https://www.youtube.com/watch?v=YsQi5FJzefg,"['Race Wong', 'Rosanne Wong', 'Anson Leung', 'Michelle Yim', 'Ekin Cheng Yee-Kin']",['Oxide Pang Chun']
10257,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",/quHhWxgxynYjRuJcqOyPBKP3gjh.jpg,"Set in Flower Capital, a land ruled by an Evil Queen. All men in the kingdom are slaves to women. However, a prophecy foretells that one day, the Star of Rex will find and wield a mythical sword, rise to power, overthrow the queen, and restore the balance of the two sexes.",/9pIBKJS5nqHZFxOIq2vL1VstWmi.jpg,2004-08-12,106,The Twins Effect II,4,https://www.youtube.com/watch?v=wFzhEJ2-KY0,"['Donnie Yen', 'Charlene Choi', 'Gillian Chung', 'Edison Chen', 'Tony Leung Ka-fai', 'Jaycee Chan', 'Qu Ying', 'Daniel Wu', 'Chen Bolin', 'Fan Bingbing']","['Corey Yuen', 'Patrick Leung Pak-Kin']"
10258,"['Animation', 'Comedy', 'Family']",/gdJ6j1hmt6dQgObWxDJAHUb58o6.jpg,"During the holiday season, when the animals of the Central Park Zoo are preparing for Christmas, Private, the youngest of the penguins notices that the Polar Bear is all alone. Assured that nobody should have to spend Christmas alone, Private goes into the city for some last-minute Christmas shopping. Along the way, he gets stuffed into a stocking",/gOVdfrRfzQjYwezOxIap13j05d8.jpg,2005-09-23,11,The Madagascar Penguins in a Christmas Caper,6,https://www.youtube.com/watch?v=N4P5I5wxvio,"['Tom McGrath', 'Chris Miller', 'Christopher Knights', 'John DiMaggio', 'Bill Fagerbakke', 'Rif Hutton', 'Hope Levy', 'Mitch Carter', 'Elisa Gabrielli', 'Sean Bishop']",['Gary Trousdale']
10259,"['Drama', 'Romance']",/o1XTBnEGK0e4Ja0tR8YoeRIygWK.jpg,"Yoon-hee is so harassed by her husband's obsession and frantic love, that even breathing is painful to her. One day, her sudden suicide attempt is foiled when someone takes her in his arms and saves her. Hyeong-joon is a rough-looking detective. He asks nothing, but maybe he knows that for some people, just being alive is hard enough. Yoon-hee goes looking for Hyeong-joon, and from the moment she sees him, feels that he already loves her deeply. Because she knows it is totally impossible to be free from her prison of marriage, the peace and happiness she feels at Hyeong-joon's side is heartbreaking and frightening. Hyeong-joon, used to his life of loneliness and despair, loves Yoon-hee at first sight, but as he can't do anything for her, just lets her go. The only thing he can do is to offer her and himself some comfort.",/n68HvOkkY8BaqmugBxIglVi9S1d.jpg,2006-03-16,106,The Romance,4,https://www.youtube.com/watch?v=qOux_KWofJU,"['Cho Jae-hyun', 'Kim Ji-soo', 'Jang Hyun-sung', 'Ki Joo-bong', 'Yoon Je-moon', 'Ahn Kil-kang', 'Uhm Hyo Seop']",['Moon Seung-wook']
10261,"['Fantasy', 'Comedy']",/xIKjl6ejG4fx2gfqAvS5jGHWIFC.jpg,"Steve Brooks, a sexist womanizer, is killed by a group of his angry former lovers. In heaven, he makes a bargain with God for redemption and agrees to return to Earth. Once there, he must have a sincere relationship with a female and make her fall in love with him. If not, Steve's soul will become the property of the devil. But the devil hedges his bet, and Steve is reincarnated as a woman named Amanda Brooks.",/ddmOMoFWMpXJSU0YFddBU7d6kWT.jpg,1991-05-10,104,Switch,6,https://www.youtube.com/watch?v=tqYbWWdL3cg,"['Ellen Barkin', 'Jimmy Smits', 'JoBeth Williams', 'Lorraine Bracco', 'Tony Roberts', 'Perry King', 'Bruce Payne', 'Lysette Anthony', 'Basil Hoffman', 'Catherine Keener']",['Blake Edwards']
10264,"['Drama', 'History']",/rUxEvkpWMnPjlaX47RiRXYGMGwX.jpg,"Hamlet, Prince of Denmark, finds out that his uncle Claudius killed his father to obtain the throne, and plans revenge.",/ycM8gwwyOLXW4qxkcu6nhLlfgcA.jpg,1990-12-19,130,Hamlet,6,https://www.youtube.com/watch?v=tMvqWk7q8Ss,"['Mel Gibson', 'Glenn Close', 'Alan Bates', 'Paul Scofield', 'Ian Holm', 'Helena Bonham Carter', 'Stephen Dillane', 'Nathaniel Parker', 'Sean Murray', 'Michael Maloney']",['Franco Zeffirelli']
10272,"['Horror', 'Thriller']",,"Henry Jekyll is a young science student who, along with his friend Mary, experiments with various drugs and compounds in order to create a personality-enhancing drug that he believes will turn him into the successful and popular person he so craves to be. But after testing the drug on Mary and himself, Jekyll discovers it has horrific consequences - ones that he might not be able to control.",/oQsXzz2oJ2Cr9GNrW9ZHfi7Vgql.jpg,2006-05-05,97,Jekyll + Hyde,4,https://www.youtube.com/watch?v=CqKANNVoJXs,"['Bryan Fisher', 'Bree Turner', 'Zachary Bennett', 'Maria del Mar', 'Jeff Roop', 'Boyd Banks', 'Laura de Carteret', 'Jamie Chirgwin', 'Katrina Matthews', 'Landy Cannon']",['Nick Stillwell']
10274,"['Thriller', 'Crime', 'Drama']",/qydQ9jQt7CI6mXmLxrk8InA1ibx.jpg,"A political thriller steeped in illegal oil trading, the Russian Mafia, and governmental cover-ups.",/4WHzLfb9uGo9PgNu8IIiTSz1c6P.jpg,2005-06-17,107,The Deal,6,https://www.youtube.com/watch?v=gcU29GQ-hBE,"['Christian Slater', 'Selma Blair', 'Robert Loggia', 'Colm Feore', 'Angie Harmon', 'John Heard', 'Kevin Tighe', 'Françoise Yip', 'Paul McGillion', 'Mike Dopud']",['Harvey Kahn']
10276,['Comedy'],/aRTREnw4tHBhiqRhHMSs85FJnbj.jpg,"Before going on vacation, self-involved psychiatrist Dr. Leo Marvin has the misfortune of taking on a new patient: Bob Wiley. An exemplar of neediness and a compendium of phobias, Bob follows Marvin to his family's country house. Dr. Marvin tries to get him to leave; the trouble is, everyone loves Bob. As his oblivious patient makes himself at home, Dr. Marvin loses his professional composure and, before long, may be ready for the loony bin himself.",/q2FCvI3kkumL00uHaTo5PHF5Af.jpg,1991-05-17,100,What About Bob?,6,https://www.youtube.com/watch?v=ptmP1lziJw4,"['Bill Murray', 'Richard Dreyfuss', 'Julie Hagerty', 'Charlie Korsmo', 'Kathryn Erbe', 'Tom Aldredge', 'Susan Willis', 'Roger Bowen', 'Fran Brill', 'Brian Reddy']",['Frank Oz']
10278,"['Drama', 'Thriller', 'Romance']",/qUo8BIJVABw036Kh0CK1rTVujGh.jpg,"Lewis, Sheriff and Tony are three friends vacationing in Malaysia. Sheriff and Tony eventually leave to pursue careers in New York, but Lewis stays behind to work with orangutans. Two years later, Sheriff and Tony learn that, because of their past actions, Lewis has been arrested for drug possession. With Lewis facing a death sentence, the friends are left with a difficult decision: return to Malaysia and split Lewis' sentence, or let him die.",/pyG7kAIF7KLddn7G1jOXOgvM2rG.jpg,1998-08-10,109,Return to Paradise,6,https://www.youtube.com/watch?v=4wYJWTFPpc4,"['Vince Vaughn', 'Anne Heche', 'Joaquin Phoenix', 'David Conrad', 'Jada Pinkett Smith', 'Vera Farmiga', 'Nick Sandow', 'Elizabeth Rodriguez', 'Ming Lee', 'Joel de la Fuente']",['Joseph Ruben']
10279,"['Thriller', 'Drama', 'Crime', 'Romance']",/3F2a5Z0DoSlDIRB5ggUpzkA3kQB.jpg,"Spike Lee's take on the ""Son of Sam"" murders in New York City during the summer of 1977 centering on the residents of an Italian-American South Bronx neighborhood who live in fear and distrust of one another.",/4hy39xRseqW8sLfKy9wqLPoo6KT.jpg,1999-07-02,142,Summer of Sam,6,https://www.youtube.com/watch?v=0a-E4Q9CHSk,"['John Leguizamo', 'Adrien Brody', 'Mira Sorvino', 'Jennifer Esposito', 'Michael Rispoli', 'Saverio Guerra', 'Brian Tarantina', 'Al Palagonia', 'Ken Garito', 'Bebe Neuwirth']",['Spike Lee']
